user_id,first_story_timestamp,first_comment_timestamp,first_seen,story_count,comment_count,event_count
horustracer,2020-08-06 17:30:38.000000 UTC,,2020-08-06 17:30:38.000000 UTC,1,,1
jeremygalen,2013-12-04 18:54:45.000000 UTC,,2013-12-04 18:54:45.000000 UTC,1,,1
parrotmolko,2013-10-18 14:41:02.000000 UTC,,2013-10-18 14:41:02.000000 UTC,1,,1
tcristobalr,2013-05-27 13:05:40.000000 UTC,,2013-05-27 13:05:40.000000 UTC,1,,1
basschoenmakers,2014-12-05 17:15:58.000000 UTC,,2014-12-05 17:15:58.000000 UTC,1,,1
leonardburtonho,2014-11-10 18:06:36.000000 UTC,,2014-11-10 18:06:36.000000 UTC,1,,1
panif,2013-07-10 22:49:27.000000 UTC,,2013-07-10 22:49:27.000000 UTC,1,,1
kcyeap,2012-09-18 04:14:15.000000 UTC,,2012-09-18 04:14:15.000000 UTC,2,,2
fredben,2010-08-19 07:57:57.000000 UTC,,2010-08-19 07:57:57.000000 UTC,1,,1
mrwendel,2017-07-10 21:49:58.000000 UTC,,2017-07-10 21:49:58.000000 UTC,1,,1
anonjrdev,2020-04-18 19:40:45.000000 UTC,,2020-04-18 19:40:45.000000 UTC,1,,1
ndsweeney,2012-11-09 14:59:39.000000 UTC,,2012-11-09 14:59:39.000000 UTC,1,,1
MustyRabiu,2012-03-21 01:22:28.000000 UTC,,2012-03-21 01:22:28.000000 UTC,1,,1
helloxxxxx,2013-02-04 23:24:28.000000 UTC,,2013-02-04 23:24:28.000000 UTC,1,,1
jasonhabing,2013-10-14 20:59:31.000000 UTC,,2013-10-14 20:59:31.000000 UTC,1,,1
dandelgrosso,2012-06-09 00:24:00.000000 UTC,,2012-06-09 00:24:00.000000 UTC,2,,2
marekgalovic,2015-09-13 12:20:41.000000 UTC,,2015-09-13 12:20:41.000000 UTC,2,,2
arseny_emchik,2019-10-24 08:55:04.000000 UTC,,2019-10-24 08:55:04.000000 UTC,1,,1
irenetrampoline,2016-04-27 19:49:33.000000 UTC,,2016-04-27 19:49:33.000000 UTC,6,,6
Kvetch,2016-03-27 16:06:35.000000 UTC,,2016-03-27 16:06:35.000000 UTC,1,,1
mattdalpe,2017-12-25 23:49:40.000000 UTC,,2017-12-25 23:49:40.000000 UTC,1,,1
cdoubled40,2016-07-24 19:32:49.000000 UTC,,2016-07-24 19:32:49.000000 UTC,1,,1
minimalize,2017-03-17 01:24:29.000000 UTC,,2017-03-17 01:24:29.000000 UTC,1,,1
pkissinger,2010-07-22 20:02:35.000000 UTC,,2010-07-22 20:02:35.000000 UTC,1,,1
RantLang,2017-04-19 16:09:49.000000 UTC,,2017-04-19 16:09:49.000000 UTC,1,,1
authquestions,2020-10-24 20:38:03.000000 UTC,,2020-10-24 20:38:03.000000 UTC,1,,1
throwaway_rsu,2016-03-22 15:02:08.000000 UTC,,2016-03-22 15:02:08.000000 UTC,1,,1
neeils,2018-10-17 02:50:34.000000 UTC,,2018-10-17 02:50:34.000000 UTC,1,,1
diamondbaby,2011-03-27 05:32:14.000000 UTC,,2011-03-27 05:32:14.000000 UTC,1,,1
vanderhoop,2020-03-12 16:29:28.000000 UTC,,2020-03-12 16:29:28.000000 UTC,1,,1
seekadvice2020,2020-01-18 04:58:16.000000 UTC,,2020-01-18 04:58:16.000000 UTC,1,,1
arboral,2020-01-11 19:55:21.000000 UTC,,2020-01-11 19:55:21.000000 UTC,1,,1
throwaway611,2015-11-06 12:07:46.000000 UTC,,2015-11-06 12:07:46.000000 UTC,1,,1
jibee,2022-06-28 05:28:25.000000 UTC,,2022-06-28 05:28:25.000000 UTC,1,,1
